0,-0.10446,-0.20856,-0.311948,-0.414284,-0.515245,-0.614532,-0.711874,-0.807029,-0.899786,-0.989968,-1.07743,-1.16205,-1.24376,-1.32249,-1.39822,-1.47093,-1.54064,-1.60738,-1.6712,-1.73214,-1.79028,-1.84569,-1.89846,-1.94866,-1.99639,-2.04174,-2.08479,-2.12564,-2.16437,-2.20108,-2.23585,-2.26877,-2.2999,-2.32934,-2.35716,-2.38342,-2.4082,-2.43156,-2.45357,-2.47427,-2.49373,-2.512,-2.52913,-2.54517,-2.56015,-2.57412,-2.58712,-2.59918,-2.61033,-2.62061,-2.63005,-2.63866,-2.64647,-2.65351,-2.65979,-2.66534,-2.67015,-2.67426,-2.67766,-2.68037,-2.6824,-2.68375,-2.68442,-2.68442,-2.68375,-2.6824,-2.68037,-2.67766,-2.67426,-2.67015,-2.66534,-2.65979,-2.65351,-2.64647,-2.63866,-2.63005,-2.62061,-2.61033,-2.59918,-2.58712,-2.57412,-2.56015,-2.54517,-2.52913,-2.512,-2.49373,-2.47427,-2.45357,-2.43156,-2.4082,-2.38342,-2.35716,-2.32934,-2.2999,-2.26877,-2.23585,-2.20108,-2.16437,-2.12564,-2.08479,-2.04174,-1.99639,-1.94866,-1.89846,-1.84569,-1.79028,-1.73214,-1.6712,-1.60738,-1.54064,-1.47093,-1.39822,-1.32249,-1.24376,-1.16205,-1.07743,-0.989968,-0.899786,-0.807029,-0.711874,-0.614532,-0.515245,-0.414284,-0.311948,-0.20856,-0.10446,0
0,-0.11007,-0.219736,-0.3286,-0.43628,-0.542416,-0.646678,-0.748766,-0.848416,-0.945401,-1.03953,-1.13067,-1.21868,-1.3035,-1.38507,-1.46338,-1.53842,-1.61023,-1.67885,-1.74433,-1.80676,-1.86621,-1.92278,-1.97655,-2.02763,-2.07612,-2.12211,-2.16572,-2.20705,-2.24618,-2.28323,-2.31827,-2.35141,-2.38272,-2.4123,-2.44022,-2.46656,-2.49139,-2.51478,-2.5368,-2.5575,-2.57695,-2.59519,-2.61229,-2.62828,-2.64321,-2.65713,-2.67008,-2.68209,-2.69319,-2.70342,-2.7128,-2.72136,-2.72913,-2.73612,-2.74236,-2.74787,-2.75265,-2.75673,-2.76011,-2.7628,-2.76481,-2.76615,-2.76682,-2.76682,-2.76615,-2.76481,-2.7628,-2.76011,-2.75673,-2.75265,-2.74787,-2.74236,-2.73612,-2.72913,-2.72136,-2.7128,-2.70342,-2.69319,-2.68209,-2.67008,-2.65713,-2.64321,-2.62828,-2.61229,-2.59519,-2.57695,-2.5575,-2.5368,-2.51478,-2.49139,-2.46656,-2.44022,-2.4123,-2.38272,-2.35141,-2.31827,-2.28323,-2.24618,-2.20705,-2.16572,-2.12211,-2.07612,-2.02763,-1.97655,-1.92278,-1.86621,-1.80676,-1.74433,-1.67885,-1.61023,-1.53842,-1.46338,-1.38507,-1.3035,-1.21868,-1.13067,-1.03953,-0.945401,-0.848416,-0.748766,-0.646678,-0.542416,-0.43628,-0.3286,-0.219736,-0.11007,0
0,-0.116086,-0.231714,-0.346435,-0.459819,-0.571463,-0.680999,-0.788096,-0.892467,-0.99387,-1.09211,-1.18702,-1.27851,-1.36648,-1.45092,-1.5318,-1.60915,-1.68301,-1.75344,-1.82053,-1.88436,-1.94503,-2.00265,-2.05733,-2.10919,-2.15833,-2.20488,-2.24895,-2.29065,-2.33009,-2.36737,-2.4026,-2.43587,-2.46729,-2.49692,-2.52487,-2.55122,-2.57603,-2.59939,-2.62135,-2.64199,-2.66137,-2.67953,-2.69654,-2.71245,-2.7273,-2.74113,-2.75399,-2.76591,-2.77692,-2.78707,-2.79637,-2.80486,-2.81256,-2.81949,-2.82568,-2.83113,-2.83586,-2.8399,-2.84325,-2.84591,-2.8479,-2.84923,-2.84989,-2.84989,-2.84923,-2.8479,-2.84591,-2.84325,-2.8399,-2.83586,-2.83113,-2.82568,-2.81949,-2.81256,-2.80486,-2.79637,-2.78707,-2.77692,-2.76591,-2.75399,-2.74113,-2.7273,-2.71245,-2.69654,-2.67953,-2.66137,-2.64199,-2.62135,-2.59939,-2.57603,-2.55122,-2.52487,-2.49692,-2.46729,-2.43587,-2.4026,-2.36737,-2.33009,-2.29065,-2.24895,-2.20488,-2.15833,-2.10919,-2.05733,-2.00265,-1.94503,-1.88436,-1.82053,-1.75344,-1.68301,-1.60915,-1.5318,-1.45092,-1.36648,-1.27851,-1.18702,-1.09211,-0.99387,-0.892467,-0.788096,-0.680999,-0.571463,-0.459819,-0.346435,-0.231714,-0.116086,0
0,-0.122561,-0.2446,-0.365608,-0.485099,-0.60262,-0.717759,-0.830153,-0.939488,-1.04551,-1.148,-1.24681,-1.34184,-1.43301,-1.52032,-1.60375,-1.68336,-1.75922,-1.83139,-1.89999,-1.96512,-2.0269,-2.08547,-2.14094,-2.19346,-2.24315,-2.29014,-2.33455,-2.37652,-2.41615,-2.45357,-2.48889,-2.52221,-2.55362,-2.58324,-2.61114,-2.63741,-2.66213,-2.68538,-2.70723,-2.72775,-2.747,-2.76503,-2.78191,-2.79768,-2.8124,-2.8261,-2.83883,-2.85063,-2.86153,-2.87157,-2.88077,-2.88916,-2.89677,-2.90361,-2.90972,-2.91511,-2.91978,-2.92377,-2.92707,-2.9297,-2.93167,-2.93297,-2.93363,-2.93363,-2.93297,-2.93167,-2.9297,-2.92707,-2.92377,-2.91978,-2.91511,-2.90972,-2.90361,-2.89677,-2.88916,-2.88077,-2.87157,-2.86153,-2.85063,-2.83883,-2.8261,-2.8124,-2.79768,-2.78191,-2.76503,-2.747,-2.72775,-2.70723,-2.68538,-2.66213,-2.63741,-2.61114,-2.58324,-2.55362,-2.52221,-2.48889,-2.45357,-2.41615,-2.37652,-2.33455,-2.29014,-2.24315,-2.19346,-2.14094,-2.08547,-2.0269,-1.96512,-1.89999,-1.83139,-1.75922,-1.68336,-1.60375,-1.52032,-1.43301,-1.34184,-1.24681,-1.148,-1.04551,-0.939488,-0.830153,-0.717759,-0.60262,-0.485099,-0.365608,-0.2446,-0.122561,0
0,-0.129556,-0.258516,-0.386298,-0.512349,-0.636158,-0.757266,-0.875269,-0.989827,-1.10067,-1.20757,-1.31039,-1.40902,-1.50342,-1.59358,-1.67953,-1.76134,-1.8391,-1.91292,-1.98291,-2.04923,-2.112,-2.17138,-2.22752,-2.28056,-2.33066,-2.37796,-2.4226,-2.46471,-2.50443,-2.54188,-2.57718,-2.61044,-2.64177,-2.67126,-2.69903,-2.72515,-2.7497,-2.77278,-2.79445,-2.81478,-2.83384,-2.85169,-2.86839,-2.88398,-2.89852,-2.91205,-2.92462,-2.93626,-2.94701,-2.95691,-2.96597,-2.97424,-2.98174,-2.98848,-2.99449,-2.99979,-3.0044,-3.00832,-3.01157,-3.01416,-3.01609,-3.01738,-3.01802,-3.01802,-3.01738,-3.01609,-3.01416,-3.01157,-3.00832,-3.0044,-2.99979,-2.99449,-2.98848,-2.98174,-2.97424,-2.96597,-2.95691,-2.94701,-2.93626,-2.92462,-2.91205,-2.89852,-2.88398,-2.86839,-2.85169,-2.83384,-2.81478,-2.79445,-2.77278,-2.7497,-2.72515,-2.69903,-2.67126,-2.64177,-2.61044,-2.57718,-2.54188,-2.50443,-2.46471,-2.4226,-2.37796,-2.33066,-2.28056,-2.22752,-2.17138,-2.112,-2.04923,-1.98291,-1.91292,-1.8391,-1.76134,-1.67953,-1.59358,-1.50342,-1.40902,-1.31039,-1.20757,-1.10067,-0.989827,-0.875269,-0.757266,-0.636158,-0.512349,-0.386298,-0.258516,-0.129556,0
0,-0.137149,-0.273611,-0.408719,-0.541842,-0.6724,-0.799877,-0.923829,-1.04389,-1.15976,-1.27123,-1.37815,-1.48044,-1.57807,-1.67105,-1.75946,-1.84338,-1.92293,-1.99826,-2.06952,-2.13688,-2.20049,-2.26054,-2.31719,-2.37062,-2.42098,-2.46845,-2.51318,-2.55531,-2.59499,-2.63235,-2.66751,-2.70061,-2.73174,-2.76103,-2.78857,-2.81445,-2.83876,-2.86159,-2.88301,-2.90309,-2.9219,-2.93951,-2.95597,-2.97133,-2.98565,-2.99897,-3.01133,-3.02278,-3.03335,-3.04307,-3.05198,-3.0601,-3.06746,-3.07408,-3.07998,-3.08518,-3.0897,-3.09355,-3.09673,-3.09927,-3.10117,-3.10243,-3.10306,-3.10306,-3.10243,-3.10117,-3.09927,-3.09673,-3.09355,-3.0897,-3.08518,-3.07998,-3.07408,-3.06746,-3.0601,-3.05198,-3.04307,-3.03335,-3.02278,-3.01133,-2.99897,-2.98565,-2.97133,-2.95597,-2.93951,-2.9219,-2.90309,-2.88301,-2.86159,-2.83876,-2.81445,-2.78857,-2.76103,-2.73174,-2.70061,-2.66751,-2.63235,-2.59499,-2.55531,-2.51318,-2.46845,-2.42098,-2.37062,-2.31719,-2.26054,-2.20049,-2.13688,-2.06952,-1.99826,-1.92293,-1.84338,-1.75946,-1.67105,-1.57807,-1.48044,-1.37815,-1.27123,-1.15976,-1.04389,-0.923829,-0.799877,-0.6724,-0.541842,-0.408719,-0.273611,-0.137149,0
0,-0.145428,-0.29006,-0.433126,-0.5739,-0.711722,-0.846014,-0.976284,-1.10213,-1.22326,-1.33944,-1.45055,-1.55652,-1.65736,-1.75311,-1.84387,-1.92978,-2.01099,-2.08769,-2.16004,-2.22826,-2.29255,-2.35309,-2.41008,-2.46373,-2.51421,-2.56169,-2.60636,-2.64836,-2.68786,-2.725,-2.75992,-2.79274,-2.82358,-2.85255,-2.87977,-2.90532,-2.92931,-2.95181,-2.97291,-2.99267,-3.01118,-3.02848,-3.04465,-3.05973,-3.07378,-3.08684,-3.09897,-3.11019,-3.12054,-3.13006,-3.13878,-3.14673,-3.15393,-3.16041,-3.16618,-3.17126,-3.17568,-3.17944,-3.18255,-3.18503,-3.18689,-3.18812,-3.18874,-3.18874,-3.18812,-3.18689,-3.18503,-3.18255,-3.17944,-3.17568,-3.17126,-3.16618,-3.16041,-3.15393,-3.14673,-3.13878,-3.13006,-3.12054,-3.11019,-3.09897,-3.08684,-3.07378,-3.05973,-3.04465,-3.02848,-3.01118,-2.99267,-2.97291,-2.95181,-2.92931,-2.90532,-2.87977,-2.85255,-2.82358,-2.79274,-2.75992,-2.725,-2.68786,-2.64836,-2.60636,-2.56169,-2.51421,-2.46373,-2.41008,-2.35309,-2.29255,-2.22826,-2.16004,-2.08769,-2.01099,-1.92978,-1.84387,-1.75311,-1.65736,-1.55652,-1.45055,-1.33944,-1.22326,-1.10213,-0.976284,-0.846014,-0.711722,-0.5739,-0.433126,-0.29006,-0.145428,0
0,-0.154502,-0.308076,-0.459824,-0.608909,-0.754576,-0.896174,-1.03316,-1.16511,-1.2917,-1.41273,-1.52809,-1.63774,-1.74173,-1.84015,-1.93314,-2.02088,-2.10358,-2.18144,-2.2547,-2.32359,-2.38835,-2.44919,-2.50634,-2.56001,-2.61042,-2.65775,-2.70219,-2.74392,-2.7831,-2.81989,-2.85442,-2.88684,-2.91728,-2.94583,-2.97263,-2.99777,-3.02134,-3.04344,-3.06414,-3.08352,-3.10165,-3.11859,-3.13441,-3.14917,-3.1629,-3.17567,-3.18751,-3.19846,-3.20856,-3.21785,-3.22636,-3.23411,-3.24113,-3.24744,-3.25306,-3.25801,-3.26231,-3.26598,-3.26901,-3.27142,-3.27323,-3.27443,-3.27503,-3.27503,-3.27443,-3.27323,-3.27142,-3.26901,-3.26598,-3.26231,-3.25801,-3.25306,-3.24744,-3.24113,-3.23411,-3.22636,-3.21785,-3.20856,-3.19846,-3.18751,-3.17567,-3.1629,-3.14917,-3.13441,-3.11859,-3.10165,-3.08352,-3.06414,-3.04344,-3.02134,-2.99777,-2.97263,-2.94583,-2.91728,-2.88684,-2.85442,-2.81989,-2.7831,-2.74392,-2.70219,-2.65775,-2.61042,-2.56001,-2.50634,-2.44919,-2.38835,-2.32359,-2.2547,-2.18144,-2.10358,-2.02088,-1.93314,-1.84015,-1.74173,-1.63774,-1.52809,-1.41273,-1.2917,-1.16511,-1.03316,-0.896174,-0.754576,-0.608909,-0.459824,-0.308076,-0.154502,0
0,-0.164506,-0.327918,-0.489186,-0.647336,-0.801501,-0.950946,-1.09507,-1.23343,-1.3657,-1.4917,-1.61133,-1.72463,-1.83167,-1.93261,-2.02766,-2.11703,-2.20099,-2.2798,-2.35373,-2.42306,-2.48806,-2.54897,-2.60607,-2.65957,-2.70971,-2.7567,-2.80075,-2.84204,-2.88074,-2.91703,-2.95105,-2.98294,-3.01285,-3.04088,-3.06716,-3.09179,-3.11486,-3.13647,-3.15669,-3.17562,-3.19331,-3.20983,-3.22525,-3.23962,-3.253,-3.26542,-3.27694,-3.28759,-3.29741,-3.30643,-3.3147,-3.32222,-3.32903,-3.33516,-3.34062,-3.34542,-3.3496,-3.35315,-3.35609,-3.35843,-3.36018,-3.36134,-3.36193,-3.36193,-3.36134,-3.36018,-3.35843,-3.35609,-3.35315,-3.3496,-3.34542,-3.34062,-3.33516,-3.32903,-3.32222,-3.3147,-3.30643,-3.29741,-3.28759,-3.27694,-3.26542,-3.253,-3.23962,-3.22525,-3.20983,-3.19331,-3.17562,-3.15669,-3.13647,-3.11486,-3.09179,-3.06716,-3.04088,-3.01285,-2.98294,-2.95105,-2.91703,-2.88074,-2.84204,-2.80075,-2.7567,-2.70971,-2.65957,-2.60607,-2.54897,-2.48806,-2.42306,-2.35373,-2.2798,-2.20099,-2.11703,-2.02766,-1.93261,-1.83167,-1.72463,-1.61133,-1.4917,-1.3657,-1.23343,-1.09507,-0.950946,-0.801501,-0.647336,-0.489186,-0.327918,-0.164506,0
0,-0.175602,-0.349905,-0.521667,-0.689747,-0.853146,-1.01103,-1.16276,-1.30785,-1.44599,-1.57702,-1.70092,-1.81777,-1.92771,-2.03098,-2.12784,-2.2186,-2.30355,-2.38304,-2.45737,-2.52687,-2.59185,-2.65259,-2.70938,-2.76249,-2.81215,-2.8586,-2.90206,-2.94273,-2.9808,-3.01643,-3.0498,-3.08104,-3.11029,-3.13769,-3.16334,-3.18736,-3.20984,-3.23088,-3.25055,-3.26895,-3.28614,-3.30218,-3.31715,-3.33108,-3.34404,-3.35608,-3.36723,-3.37754,-3.38705,-3.39578,-3.40377,-3.41105,-3.41763,-3.42355,-3.42883,-3.43347,-3.4375,-3.44093,-3.44377,-3.44603,-3.44772,-3.44885,-3.44941,-3.44941,-3.44885,-3.44772,-3.44603,-3.44377,-3.44093,-3.4375,-3.43347,-3.42883,-3.42355,-3.41763,-3.41105,-3.40377,-3.39578,-3.38705,-3.37754,-3.36723,-3.35608,-3.34404,-3.33108,-3.31715,-3.30218,-3.28614,-3.26895,-3.25055,-3.23088,-3.20984,-3.18736,-3.16334,-3.13769,-3.11029,-3.08104,-3.0498,-3.01643,-2.9808,-2.94273,-2.90206,-2.8586,-2.81215,-2.76249,-2.70938,-2.65259,-2.59185,-2.52687,-2.45737,-2.38304,-2.30355,-2.2186,-2.12784,-2.03098,-1.92771,-1.81777,-1.70092,-1.57702,-1.44599,-1.30785,-1.16276,-1.01103,-0.853146,-0.689747,-0.521667,-0.349905,-0.175602,0
0,-0.187997,-0.374435,-0.55783,-0.736838,-0.910303,-1.07729,-1.23708,-1.38921,-1.53337,-1.66948,-1.79757,-1.9178,-2.03043,-2.13576,-2.23414,-2.32596,-2.41159,-2.49143,-2.56584,-2.63521,-2.69987,-2.76016,-2.81639,-2.86885,-2.9178,-2.9635,-3.00617,-3.04604,-3.08329,-3.11811,-3.15067,-3.18112,-3.2096,-3.23624,-3.26116,-3.28447,-3.30627,-3.32665,-3.3457,-3.3635,-3.38012,-3.39562,-3.41007,-3.42352,-3.43602,-3.44763,-3.45838,-3.46831,-3.47747,-3.48588,-3.49357,-3.50057,-3.5069,-3.5126,-3.51767,-3.52213,-3.52601,-3.52931,-3.53204,-3.53421,-3.53583,-3.53691,-3.53745,-3.53745,-3.53691,-3.53583,-3.53421,-3.53204,-3.52931,-3.52601,-3.52213,-3.51767,-3.5126,-3.5069,-3.50057,-3.49357,-3.48588,-3.47747,-3.46831,-3.45838,-3.44763,-3.43602,-3.42352,-3.41007,-3.39562,-3.38012,-3.3635,-3.3457,-3.32665,-3.30627,-3.28447,-3.26116,-3.23624,-3.2096,-3.18112,-3.15067,-3.11811,-3.08329,-3.04604,-3.00617,-2.9635,-2.9178,-2.86885,-2.81639,-2.76016,-2.69987,-2.63521,-2.56584,-2.49143,-2.41159,-2.32596,-2.23414,-2.13576,-2.03043,-1.9178,-1.79757,-1.66948,-1.53337,-1.38921,-1.23708,-1.07729,-0.910303,-0.736838,-0.55783,-0.374435,-0.187997,0
0,-0.20195,-0.402007,-0.598381,-0.789474,-0.973941,-1.15073,-1.31908,-1.47852,-1.62882,-1.76995,-1.90207,-2.02545,-2.14045,-2.24748,-2.34701,-2.4395,-2.52542,-2.60523,-2.67937,-2.74825,-2.81227,-2.8718,-2.92718,-2.97871,-3.02671,-3.07142,-3.11309,-3.15196,-3.18822,-3.22206,-3.25366,-3.28318,-3.31075,-3.33652,-3.36059,-3.38309,-3.40412,-3.42376,-3.4421,-3.45923,-3.47521,-3.49011,-3.50399,-3.5169,-3.5289,-3.54003,-3.55034,-3.55986,-3.56864,-3.57669,-3.58405,-3.59076,-3.59682,-3.60227,-3.60712,-3.61139,-3.6151,-3.61825,-3.62086,-3.62294,-3.62449,-3.62552,-3.62604,-3.62604,-3.62552,-3.62449,-3.62294,-3.62086,-3.61825,-3.6151,-3.61139,-3.60712,-3.60227,-3.59682,-3.59076,-3.58405,-3.57669,-3.56864,-3.55986,-3.55034,-3.54003,-3.5289,-3.5169,-3.50399,-3.49011,-3.47521,-3.45923,-3.4421,-3.42376,-3.40412,-3.38309,-3.36059,-3.33652,-3.31075,-3.28318,-3.25366,-3.22206,-3.18822,-3.15196,-3.11309,-3.07142,-3.02671,-2.97871,-2.92718,-2.8718,-2.81227,-2.74825,-2.67937,-2.60523,-2.52542,-2.4395,-2.34701,-2.24748,-2.14045,-2.02545,-1.90207,-1.76995,-1.62882,-1.47852,-1.31908,-1.15073,-0.973941,-0.789474,-0.598381,-0.402007,-0.20195,0
0,-0.217796,-0.433261,-0.644213,-0.848734,-1.04526,-1.23261,-1.41,-1.57698,-1.73343,-1.87945,-2.01532,-2.14148,-2.25843,-2.36672,-2.46692,-2.55962,-2.64537,-2.72471,-2.79815,-2.86616,-2.92917,-2.98759,-3.0418,-3.09213,-3.13889,-3.18237,-3.22282,-3.26048,-3.29556,-3.32825,-3.35874,-3.38718,-3.41371,-3.43848,-3.4616,-3.48319,-3.50335,-3.52216,-3.53973,-3.55611,-3.57139,-3.58562,-3.59888,-3.6112,-3.62265,-3.63327,-3.64309,-3.65217,-3.66052,-3.66819,-3.67521,-3.68159,-3.68736,-3.69254,-3.69716,-3.70122,-3.70474,-3.70774,-3.71022,-3.7122,-3.71367,-3.71466,-3.71515,-3.71515,-3.71466,-3.71367,-3.7122,-3.71022,-3.70774,-3.70474,-3.70122,-3.69716,-3.69254,-3.68736,-3.68159,-3.67521,-3.66819,-3.66052,-3.65217,-3.64309,-3.63327,-3.62265,-3.6112,-3.59888,-3.58562,-3.57139,-3.55611,-3.53973,-3.52216,-3.50335,-3.48319,-3.4616,-3.43848,-3.41371,-3.38718,-3.35874,-3.32825,-3.29556,-3.26048,-3.22282,-3.18237,-3.13889,-3.09213,-3.0418,-2.98759,-2.92917,-2.86616,-2.79815,-2.72471,-2.64537,-2.55962,-2.46692,-2.36672,-2.25843,-2.14148,-2.01532,-1.87945,-1.73343,-1.57698,-1.41,-1.23261,-1.04526,-0.848734,-0.644213,-0.433261,-0.217796,0
0,-0.235971,-0.46903,-0.696476,-0.915991,-1.12575,-1.32445,-1.51131,-1.68598,-1.84847,-1.99908,-2.13829,-2.26672,-2.38507,-2.49403,-2.59434,-2.68669,-2.77173,-2.8501,-2.92236,-2.98905,-3.05065,-3.1076,-3.1603,-3.20912,-3.25437,-3.29636,-3.33535,-3.37159,-3.40529,-3.43666,-3.46586,-3.49308,-3.51844,-3.54209,-3.56415,-3.58473,-3.60392,-3.62183,-3.63853,-3.6541,-3.66861,-3.68212,-3.69469,-3.70638,-3.71724,-3.72729,-3.7366,-3.74519,-3.7531,-3.76036,-3.76699,-3.77303,-3.77848,-3.78339,-3.78775,-3.79159,-3.79492,-3.79775,-3.80009,-3.80196,-3.80336,-3.80428,-3.80474,-3.80474,-3.80428,-3.80336,-3.80196,-3.80009,-3.79775,-3.79492,-3.79159,-3.78775,-3.78339,-3.77848,-3.77303,-3.76699,-3.76036,-3.7531,-3.74519,-3.7366,-3.72729,-3.71724,-3.70638,-3.69469,-3.68212,-3.66861,-3.6541,-3.63853,-3.62183,-3.60392,-3.58473,-3.56415,-3.54209,-3.51844,-3.49308,-3.46586,-3.43666,-3.40529,-3.37159,-3.33535,-3.29636,-3.25437,-3.20912,-3.1603,-3.1076,-3.05065,-2.98905,-2.92236,-2.8501,-2.77173,-2.68669,-2.59434,-2.49403,-2.38507,-2.26672,-2.13829,-1.99908,-1.84847,-1.68598,-1.51131,-1.32445,-1.12575,-0.915991,-0.696476,-0.46903,-0.235971,0
0,-0.25706,-0.510413,-0.75667,-0.993006,-1.2173,-1.42814,-1.62482,-1.80715,-1.97539,-2.1301,-2.27204,-2.40206,-2.52108,-2.63001,-2.72972,-2.82105,-2.90477,-2.98159,-3.05215,-3.11704,-3.17679,-3.23186,-3.28269,-3.32966,-3.37311,-3.41334,-3.45063,-3.48523,-3.51736,-3.54722,-3.57499,-3.60083,-3.62489,-3.6473,-3.66818,-3.68765,-3.70579,-3.7227,-3.73846,-3.75315,-3.76683,-3.77956,-3.7914,-3.8024,-3.81261,-3.82208,-3.83083,-3.8389,-3.84633,-3.85315,-3.85938,-3.86505,-3.87017,-3.87477,-3.87886,-3.88247,-3.88559,-3.88825,-3.89045,-3.8922,-3.89351,-3.89438,-3.89481,-3.89481,-3.89438,-3.89351,-3.8922,-3.89045,-3.88825,-3.88559,-3.88247,-3.87886,-3.87477,-3.87017,-3.86505,-3.85938,-3.85315,-3.84633,-3.8389,-3.83083,-3.82208,-3.81261,-3.8024,-3.7914,-3.77956,-3.76683,-3.75315,-3.73846,-3.7227,-3.70579,-3.68765,-3.66818,-3.6473,-3.62489,-3.60083,-3.57499,-3.54722,-3.51736,-3.48523,-3.45063,-3.41334,-3.37311,-3.32966,-3.28269,-3.23186,-3.17679,-3.11704,-3.05215,-2.98159,-2.90477,-2.82105,-2.72972,-2.63001,-2.52108,-2.40206,-2.27204,-2.1301,-1.97539,-1.80715,-1.62482,-1.42814,-1.2173,-0.993006,-0.75667,-0.510413,-0.25706,0
0,-0.281855,-0.558892,-0.826786,-1.08207,-1.32228,-1.54601,-1.75267,-1.94241,-2.11585,-2.27391,-2.4177,-2.5484,-2.66719,-2.7752,-2.87349,-2.96303,-3.04472,-3.11934,-3.18761,-3.25018,-3.3076,-3.36037,-3.40895,-3.45373,-3.49506,-3.53326,-3.56861,-3.60134,-3.6317,-3.65987,-3.68604,-3.71036,-3.73299,-3.75404,-3.77364,-3.79189,-3.80889,-3.82473,-3.83948,-3.85321,-3.866,-3.87789,-3.88895,-3.89922,-3.90875,-3.91757,-3.92573,-3.93326,-3.94018,-3.94653,-3.95234,-3.95761,-3.96238,-3.96666,-3.97047,-3.97383,-3.97673,-3.97921,-3.98125,-3.98288,-3.9841,-3.98491,-3.98531,-3.98531,-3.98491,-3.9841,-3.98288,-3.98125,-3.97921,-3.97673,-3.97383,-3.97047,-3.96666,-3.96238,-3.95761,-3.95234,-3.94653,-3.94018,-3.93326,-3.92573,-3.91757,-3.90875,-3.89922,-3.88895,-3.87789,-3.866,-3.85321,-3.83948,-3.82473,-3.80889,-3.79189,-3.77364,-3.75404,-3.73299,-3.71036,-3.68604,-3.65987,-3.6317,-3.60134,-3.56861,-3.53326,-3.49506,-3.45373,-3.40895,-3.36037,-3.3076,-3.25018,-3.18761,-3.11934,-3.04472,-2.96303,-2.87349,-2.7752,-2.66719,-2.5484,-2.4177,-2.27391,-2.11585,-1.94241,-1.75267,-1.54601,-1.32228,-1.08207,-0.826786,-0.558892,-0.281855,0
0,-0.311467,-0.616513,-0.909515,-1.18619,-1.44377,-1.68092,-1.89745,-2.09398,-2.27168,-2.43198,-2.57645,-2.70665,-2.82408,-2.93011,-3.026,-3.11287,-3.19172,-3.26344,-3.32879,-3.38846,-3.44305,-3.49308,-3.53901,-3.58125,-3.62015,-3.65604,-3.68919,-3.71984,-3.74823,-3.77453,-3.79894,-3.8216,-3.84266,-3.86223,-3.88044,-3.89739,-3.91316,-3.92784,-3.9415,-3.95422,-3.96606,-3.97706,-3.98729,-3.99678,-4.00558,-4.01373,-4.02127,-4.02822,-4.03461,-4.04047,-4.04582,-4.05069,-4.05509,-4.05903,-4.06255,-4.06563,-4.06831,-4.07059,-4.07248,-4.07398,-4.0751,-4.07584,-4.07622,-4.07622,-4.07584,-4.0751,-4.07398,-4.07248,-4.07059,-4.06831,-4.06563,-4.06255,-4.05903,-4.05509,-4.05069,-4.04582,-4.04047,-4.03461,-4.02822,-4.02127,-4.01373,-4.00558,-3.99678,-3.98729,-3.97706,-3.96606,-3.95422,-3.9415,-3.92784,-3.91316,-3.89739,-3.88044,-3.86223,-3.84266,-3.8216,-3.79894,-3.77453,-3.74823,-3.71984,-3.68919,-3.65604,-3.62015,-3.58125,-3.53901,-3.49308,-3.44305,-3.38846,-3.32879,-3.26344,-3.19172,-3.11287,-3.026,-2.93011,-2.82408,-2.70665,-2.57645,-2.43198,-2.27168,-2.09398,-1.89745,-1.68092,-1.44377,-1.18619,-0.909515,-0.616513,-0.311467,0
0,-0.347501,-0.686179,-1.00857,-1.3094,-1.58569,-1.83647,-2.06223,-2.26439,-2.4449,-2.60588,-2.74947,-2.87768,-2.99236,-3.09516,-3.18753,-3.27073,-3.34587,-3.4139,-3.47565,-3.53183,-3.58306,-3.62988,-3.67276,-3.7121,-3.74826,-3.78156,-3.81226,-3.84062,-3.86683,-3.8911,-3.91359,-3.93445,-3.95381,-3.9718,-3.98851,-4.00406,-4.01852,-4.03197,-4.04448,-4.05612,-4.06695,-4.07701,-4.08636,-4.09503,-4.10307,-4.11052,-4.11739,-4.12373,-4.12957,-4.13491,-4.13979,-4.14423,-4.14824,-4.15184,-4.15504,-4.15786,-4.1603,-4.16237,-4.16409,-4.16546,-4.16648,-4.16716,-4.1675,-4.1675,-4.16716,-4.16648,-4.16546,-4.16409,-4.16237,-4.1603,-4.15786,-4.15504,-4.15184,-4.14824,-4.14423,-4.13979,-4.13491,-4.12957,-4.12373,-4.11739,-4.11052,-4.10307,-4.09503,-4.08636,-4.07701,-4.06695,-4.05612,-4.04448,-4.03197,-4.01852,-4.00406,-3.98851,-3.9718,-3.95381,-3.93445,-3.91359,-3.8911,-3.86683,-3.84062,-3.81226,-3.78156,-3.74826,-3.7121,-3.67276,-3.62988,-3.58306,-3.53183,-3.47565,-3.4139,-3.34587,-3.27073,-3.18753,-3.09516,-2.99236,-2.87768,-2.74947,-2.60588,-2.4449,-2.26439,-2.06223,-1.83647,-1.58569,-1.3094,-1.00857,-0.686179,-0.347501,0
